ID,Station,Network,Latitude,Longitude,Elevation,Depth,Avg_Depth,Beginning_Year,Ending_Year,Missing_Years,Percentage_Missing_Values,Number_of_Full_Years
440,FMI_FMI_SOD011_sm_0.400000_0.400000_5TE_19500101_20241016.stm,FMI,67.36187,26.63378,179,0.4-0.4,0.4,2012,2024,NA,0,13
441,FMI_FMI_SOD011_sm_0.800000_0.800000_5TE_19500101_20241016.stm,FMI,67.36187,26.63378,179,0.8-0.8,0.8,2012,2024,NA,0,13
442,FMI_FMI_SOD012_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.36179,26.63378,179,0.05-0.05,0.05,2011,2013,NA,0,3
443,FMI_FMI_SOD012_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.36179,26.63378,179,0.1-0.1,0.1,2011,2024,NA,0,14
444,FMI_FMI_SOD013_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.36195,26.63378,179,0.05-0.05,0.05,2011,2024,NA,0,14
445,FMI_FMI_SOD013_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.36195,26.63378,179,0.1-0.1,0.1,2011,2024,NA,0,14
446,FMI_FMI_SOD021_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.36691,26.65176,179,0.05-0.05,0.05,2012,2024,NA,0,13
447,FMI_FMI_SOD021_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.36691,26.65176,179,0.1-0.1,0.1,2012,2024,NA,0,13
448,FMI_FMI_SOD021_sm_0.200000_0.200000_5TE_19500101_20241016.stm,FMI,67.36691,26.65176,179,0.2-0.2,0.2,2012,2024,NA,0,13
449,FMI_FMI_SOD021_sm_0.400000_0.400000_5TE_19500101_20241016.stm,FMI,67.36691,26.65176,179,0.4-0.4,0.4,2012,2024,NA,0,13
450,FMI_FMI_SOD021_sm_0.800000_0.800000_5TE_19500101_20241016.stm,FMI,67.36691,26.65176,179,0.8-0.8,0.8,2012,2024,NA,0,13
451,FMI_FMI_SOD022_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.36685,26.65162,179,0.05-0.05,0.05,2011,2013,NA,0,3
452,FMI_FMI_SOD022_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.36685,26.65162,179,0.1-0.1,0.1,2011,2015,NA,0,5
453,FMI_FMI_SOD023_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.36691,26.65196,179,0.05-0.05,0.05,2011,2012,NA,0,2
454,FMI_FMI_SOD023_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.36691,26.65196,179,0.1-0.1,0.1,2011,2015,NA,0,5
455,FMI_FMI_SOD031_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.36702,26.65064,182,0.05-0.05,0.05,2012,2015,NA,0,4
456,FMI_FMI_SOD031_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.36702,26.65064,182,0.1-0.1,0.1,2012,2015,NA,0,4
457,FMI_FMI_SOD031_sm_0.200000_0.200000_5TE_19500101_20241016.stm,FMI,67.36702,26.65064,182,0.2-0.2,0.2,2012,2015,NA,0,4
458,FMI_FMI_SOD032_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.367,26.65056,182,0.05-0.05,0.05,2012,2015,NA,0,4
459,FMI_FMI_SOD032_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.367,26.65056,182,0.1-0.1,0.1,2012,2014,NA,0,3
460,FMI_FMI_SOD032_sm_0.200000_0.200000_5TE_19500101_20241016.stm,FMI,67.367,26.65056,182,0.2-0.2,0.2,2012,2015,NA,0,4
461,FMI_FMI_SOD033_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.36696,26.65073,182,0.05-0.05,0.05,2012,2015,NA,0,4
462,FMI_FMI_SOD033_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.36696,26.65073,182,0.1-0.1,0.1,2012,2015,NA,0,4
463,FMI_FMI_SOD033_sm_0.200000_0.200000_5TE_19500101_20241016.stm,FMI,67.36696,26.65073,182,0.2-0.2,0.2,2012,2015,NA,0,4
464,FMI_FMI_SOD071_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.35687,26.68492,184,0.05-0.05,0.05,2012,2024,NA,0,13
465,FMI_FMI_SOD071_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.35687,26.68492,184,0.1-0.1,0.1,2012,2024,NA,0,13
466,FMI_FMI_SOD071_sm_0.200000_0.200000_5TE_19500101_20241016.stm,FMI,67.35687,26.68492,184,0.2-0.2,0.2,2013,2024,NA,0,12
467,FMI_FMI_SOD071_sm_0.400000_0.400000_5TE_19500101_20241016.stm,FMI,67.35687,26.68492,184,0.4-0.4,0.4,2012,2024,NA,0,13
468,FMI_FMI_SOD071_sm_0.800000_0.800000_5TE_19500101_20241016.stm,FMI,67.35687,26.68492,184,0.8-0.8,0.8,2012,2024,NA,0,13
469,FMI_FMI_SOD072_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.35693,26.68506,184,0.05-0.05,0.05,2011,2024,NA,0,14
470,FMI_FMI_SOD072_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.35693,26.68506,184,0.1-0.1,0.1,2011,2013,NA,0,3
471,FMI_FMI_SOD073_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.35681,26.68478,184,0.05-0.05,0.05,2011,2024,NA,0,14
472,FMI_FMI_SOD073_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.35681,26.68478,184,0.1-0.1,0.1,2011,2023,NA,0,13
473,FMI_FMI_SOD081_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.38425,26.62529,174,0.05-0.05,0.05,2012,2024,NA,0,13
474,FMI_FMI_SOD081_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.38425,26.62529,174,0.1-0.1,0.1,2012,2024,NA,0,13
475,FMI_FMI_SOD081_sm_0.200000_0.200000_5TE_19500101_20241016.stm,FMI,67.38425,26.62529,174,0.2-0.2,0.2,2012,2024,NA,0,13
476,FMI_FMI_SOD081_sm_0.400000_0.400000_5TE_19500101_20241016.stm,FMI,67.38425,26.62529,174,0.4-0.4,0.4,2012,2024,NA,0,13
477,FMI_FMI_SOD081_sm_0.800000_0.800000_5TE_19500101_20241016.stm,FMI,67.38425,26.62529,174,0.8-0.8,0.8,2012,2024,NA,0,13
478,FMI_FMI_SOD082_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.38419,26.62515,174,0.1-0.1,0.1,2011,2014,NA,0,4
479,FMI_FMI_SOD083_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.38431,26.62515,174,0.05-0.05,0.05,2011,2024,2020,7.142857143,13
480,FMI_FMI_SOD083_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.38431,26.62515,174,0.1-0.1,0.1,2011,2024,NA,0,14
481,FMI_FMI_SOD091_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.37079,26.6398,179,0.05-0.05,0.05,2012,2024,NA,0,13
482,FMI_FMI_SOD091_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.37079,26.6398,179,0.1-0.1,0.1,2012,2024,NA,0,13
483,FMI_FMI_SOD091_sm_0.200000_0.200000_5TE_19500101_20241016.stm,FMI,67.37079,26.6398,179,0.2-0.2,0.2,2012,2024,NA,0,13
484,FMI_FMI_SOD091_sm_0.400000_0.400000_5TE_19500101_20241016.stm,FMI,67.37079,26.6398,179,0.4-0.4,0.4,2013,2024,2017,8.333333333,11
485,FMI_FMI_SOD091_sm_0.800000_0.800000_5TE_19500101_20241016.stm,FMI,67.37079,26.6398,179,0.8-0.8,0.8,2012,2024,NA,0,13
486,FMI_FMI_SOD092_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.37074,26.63978,179,0.05-0.05,0.05,2011,2018,NA,0,8
487,FMI_FMI_SOD092_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.37074,26.63978,179,0.1-0.1,0.1,2011,2021,NA,0,11
488,FMI_FMI_SOD093_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.37083,26.63971,179,0.05-0.05,0.05,2011,2022,NA,0,12
489,FMI_FMI_SOD093_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.37083,26.63971,179,0.1-0.1,0.1,2011,2018,NA,0,8
490,FMI_FMI_SOD101_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.35919,26.68595,186,0.05-0.05,0.05,2012,2024,NA,0,13
491,FMI_FMI_SOD101_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.35919,26.68595,186,0.1-0.1,0.1,2012,2024,NA,0,13
492,FMI_FMI_SOD101_sm_0.200000_0.200000_5TE_19500101_20241016.stm,FMI,67.35919,26.68595,186,0.2-0.2,0.2,2012,2024,NA,0,13
493,FMI_FMI_SOD101_sm_0.400000_0.400000_5TE_19500101_20241016.stm,FMI,67.35919,26.68595,186,0.4-0.4,0.4,2012,2024,NA,0,13
494,FMI_FMI_SOD101_sm_0.800000_0.800000_5TE_19500101_20241016.stm,FMI,67.35919,26.68595,186,0.8-0.8,0.8,2012,2024,NA,0,13
495,FMI_FMI_SOD102_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.35922,26.68595,186,0.05-0.05,0.05,2012,2024,NA,0,13
496,FMI_FMI_SOD102_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.35922,26.68595,186,0.1-0.1,0.1,2012,2024,NA,0,13
497,FMI_FMI_SOD103_sm_0.050000_0.050000_5TE_19500101_20241016.stm,FMI,67.35917,26.68594,186,0.05-0.05,0.05,2012,2024,NA,0,13
498,FMI_FMI_SOD103_sm_0.100000_0.100000_5TE_19500101_20241016.stm,FMI,67.35917,26.68594,186,0.1-0.1,0.1,2012,2024,NA,0,13
499,FMI_FMI_SOD130_sm_0.050000_0.050000_CS655-A_19500101_20241016.stm,FMI,67.25729,26.74857,152,0.05-0.05,0.05,2014,2024,NA,0,11
500,FMI_FMI_SOD130_sm_0.050000_0.050000_CS655-B_19500101_20241016.stm,FMI,67.25729,26.74857,152,0.05-0.05,0.05,2014,2024,NA,0,11
501,FMI_FMI_SOD130_sm_0.100000_0.100000_CS655-A_19500101_20241016.stm,FMI,67.25729,26.74857,152,0.1-0.1,0.1,2014,2024,NA,0,11
502,FMI_FMI_SOD130_sm_0.100000_0.100000_CS655-B_19500101_20241016.stm,FMI,67.25729,26.74857,152,0.1-0.1,0.1,2014,2024,NA,0,11
503,FMI_FMI_SOD130_sm_0.200000_0.200000_CS655-A_19500101_20241016.stm,FMI,67.25729,26.74857,152,0.2-0.2,0.2,2014,2024,NA,0,11
504,FMI_FMI_SOD130_sm_0.400000_0.400000_CS655-A_19500101_20241016.stm,FMI,67.25729,26.74857,152,0.4-0.4,0.4,2014,2024,NA,0,11
505,FMI_FMI_SOD130_sm_0.800000_0.800000_CS655-A_19500101_20241016.stm,FMI,67.25729,26.74857,152,0.8-0.8,0.8,2014,2024,NA,0,11
506,FMI_FMI_SOD140_sm_0.050000_0.050000_CS655-A_19500101_20241016.stm,FMI,67.15288,26.72914,255,0.05-0.05,0.05,2014,2024,NA,0,11
507,FMI_FMI_SOD140_sm_0.050000_0.050000_CS655-B_19500101_20241016.stm,FMI,67.15288,26.72914,255,0.05-0.05,0.05,2014,2024,NA,0,11
508,FMI_FMI_SOD140_sm_0.100000_0.100000_CS655-A_19500101_20241016.stm,FMI,67.15288,26.72914,255,0.1-0.1,0.1,2014,2024,2022,9.090909091,10
509,FMI_FMI_SOD140_sm_0.100000_0.100000_CS655-B_19500101_20241016.stm,FMI,67.15288,26.72914,255,0.1-0.1,0.1,2014,2024,NA,0,11
510,FMI_FMI_SOD140_sm_0.200000_0.200000_CS655-A_19500101_20241016.stm,FMI,67.15288,26.72914,255,0.2-0.2,0.2,2014,2024,NA,0,11
511,FMI_FMI_SOD140_sm_0.400000_0.400000_CS655-A_19500101_20241016.stm,FMI,67.15288,26.72914,255,0.4-0.4,0.4,2014,2024,NA,0,11
512,FMI_FMI_SOD140_sm_0.800000_0.800000_CS655-A_19500101_20241016.stm,FMI,67.15288,26.72914,255,0.8-0.8,0.8,2014,2024,NA,0,11
513,FMI_FMI_SODAWS_sm_0.020000_0.020000_ThetaProbe-ML2X-A_19500101_20241016.stm,FMI,67.3621,26.6333,178,0.02-0.02,0.02,2007,2024,2013,5.555555556,17
514,FMI_FMI_SODAWS_sm_0.020000_0.020000_ThetaProbe-ML2X-B_19500101_20241016.stm,FMI,67.3621,26.6333,178,0.02-0.02,0.02,2007,2015,2013,11.11111111,8
515,FMI_FMI_SODAWS_sm_0.020000_0.020000_ThetaProbe-ML2X-C_19500101_20241016.stm,FMI,67.3621,26.6333,178,0.02-0.02,0.02,2007,2012,NA,0,6
516,FMI_FMI_SODAWS_sm_0.100000_0.100000_ThetaProbe-ML2X-A_19500101_20241016.stm,FMI,67.3621,26.6333,178,0.1-0.1,0.1,2007,2024,2013,5.555555556,17
517,FMI_FMI_SODAWS_sm_0.100000_0.100000_ThetaProbe-ML2X-B_19500101_20241016.stm,FMI,67.3621,26.6333,178,0.1-0.1,0.1,2007,2024,2013,5.555555556,17
518,FR-Aqui_FR-Aqui_fraye_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.467,-0.7269,52.42,0.05-0.05,0.05,2013,2022,NA,0,10
519,FR-Aqui_FR-Aqui_fraye_sm_0.100000_0.100000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.467,-0.7269,52.42,0.1-0.1,0.1,2013,2022,NA,0,10
520,FR-Aqui_FR-Aqui_fraye_sm_0.200000_0.200000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.467,-0.7269,52.42,0.2-0.2,0.2,2013,2022,NA,0,10
521,FR-Aqui_FR-Aqui_fraye_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.467,-0.7269,52.42,0.3-0.3,0.3,2013,2022,NA,0,10
522,FR-Aqui_FR-Aqui_fraye_sm_0.450000_0.450000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.467,-0.7269,52.42,0.45-0.45,0.45,2013,2022,NA,0,10
523,FR-Aqui_FR-Aqui_fraye_sm_0.550000_0.550000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.467,-0.7269,52.42,0.55-0.55,0.55,2013,2022,NA,0,10
524,FR-Aqui_FR-Aqui_grandcal_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.472,-0.7675,44.26,0.05-0.05,0.05,2013,2022,NA,0,10
525,FR-Aqui_FR-Aqui_grandcal_sm_0.100000_0.100000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.472,-0.7675,44.26,0.1-0.1,0.1,2013,2022,NA,0,10
526,FR-Aqui_FR-Aqui_grandcal_sm_0.210000_0.210000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.472,-0.7675,44.26,0.21-0.21,0.21,2013,2022,NA,0,10
527,FR-Aqui_FR-Aqui_grandcal_sm_0.340000_0.340000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.472,-0.7675,44.26,0.34-0.34,0.34,2013,2022,NA,0,10
528,FR-Aqui_FR-Aqui_grandcal_sm_0.450000_0.450000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.472,-0.7675,44.26,0.45-0.45,0.45,2013,2022,NA,0,10
529,FR-Aqui_FR-Aqui_grandcal_sm_0.560000_0.560000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.472,-0.7675,44.26,0.56-0.56,0.56,2013,2022,NA,0,10
530,FR-Aqui_FR-Aqui_hillan_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.4914,-0.7568,53.92,0.05-0.05,0.05,2013,2015,NA,0,3
531,FR-Aqui_FR-Aqui_hillan_sm_0.150000_0.150000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.4914,-0.7568,53.92,0.15-0.15,0.15,2013,2015,NA,0,3
532,FR-Aqui_FR-Aqui_hillan_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.4914,-0.7568,53.92,0.3-0.3,0.3,2013,2015,NA,0,3
533,FR-Aqui_FR-Aqui_hillan_sm_0.500000_0.500000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.4914,-0.7568,53.92,0.5-0.5,0.5,2013,2015,NA,0,3
534,FR-Aqui_FR-Aqui_hillan_sm_0.700000_0.700000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.4914,-0.7568,53.92,0.7-0.7,0.7,2013,2015,NA,0,3
535,FR-Aqui_FR-Aqui_hillan_sm_0.900000_0.900000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.4914,-0.7568,53.92,0.9-0.9,0.9,2013,2015,NA,0,3
536,FR-Aqui_FR-Aqui_hillan2_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.49126,-0.758,53.78,0.05-0.05,0.05,2015,2024,NA,0,10
537,FR-Aqui_FR-Aqui_hillan2_sm_0.150000_0.150000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.49126,-0.758,53.78,0.15-0.15,0.15,2015,2024,NA,0,10
538,FR-Aqui_FR-Aqui_hillan2_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.49126,-0.758,53.78,0.3-0.3,0.3,2015,2024,NA,0,10
539,FR-Aqui_FR-Aqui_hillan2_sm_0.500000_0.500000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.49126,-0.758,53.78,0.5-0.5,0.5,2015,2024,NA,0,10
540,FR-Aqui_FR-Aqui_hillan2_sm_0.700000_0.700000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.49126,-0.758,53.78,0.7-0.7,0.7,2015,2024,NA,0,10
541,FR-Aqui_FR-Aqui_hillan2_sm_0.800000_0.800000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.49126,-0.758,53.78,0.8-0.8,0.8,2015,2024,NA,0,10
542,FR-Aqui_FR-Aqui_parcmeteo_sm_0.010000_0.010000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.7899,-0.5765,24.88,0.01-0.01,0.01,2012,2012,NA,0,1
543,FR-Aqui_FR-Aqui_parcmeteo_sm_0.030000_0.030000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.7899,-0.5765,24.88,0.03-0.03,0.03,2012,2013,NA,0,2
544,FR-Aqui_FR-Aqui_parcmeteo_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.7899,-0.5765,24.88,0.05-0.05,0.05,2013,2024,NA,0,12
545,FR-Aqui_FR-Aqui_parcmeteo_sm_0.100000_0.100000_ThetaProbe-ML2X-A_19500101_20241016.stm,FR_Aqui,44.7899,-0.5765,24.88,0.1-0.1,0.1,2012,2013,NA,0,2
546,FR-Aqui_FR-Aqui_parcmeteo_sm_0.100000_0.100000_ThetaProbe-ML2X-B_19500101_20241016.stm,FR_Aqui,44.7899,-0.5765,24.88,0.1-0.1,0.1,2013,2024,NA,0,12
547,FR-Aqui_FR-Aqui_parcmeteo_sm_0.250000_0.250000_ThetaProbe-ML2X_19500101_20241016.stm,FR_Aqui,44.7899,-0.5765,24.88,0.25-0.25,0.25,2013,2024,NA,0,12
548,FR-Aqui_FR-Aqui_parcmeteo_sm_0.500000_0.500000_ThetaProbe-ML2X-A_19500101_20241016.stm,FR_Aqui,44.7899,-0.5765,24.88,0.5-0.5,0.5,2012,2013,NA,0,2
549,FR-Aqui_FR-Aqui_parcmeteo_sm_0.500000_0.500000_ThetaProbe-ML2X-B_19500101_20241016.stm,FR_Aqui,44.7899,-0.5765,24.88,0.5-0.5,0.5,2013,2024,NA,0,12
550,GROW_GROW_06d7mhex_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,53.44379,-1.93344,0,0-0.1,0.05,2017,2018,NA,0,2
551,GROW_GROW_0ednwhg5_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,48.15117,15.15417,0,0-0.1,0.05,2017,2019,NA,0,3
552,GROW_GROW_0j1g6k7t_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.89017,25.8518,0,0-0.1,0.05,2017,2019,NA,0,3
553,GROW_GROW_0rwqk7n9_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,48.15179,15.15424,0,0-0.1,0.05,2017,2019,NA,0,3
554,GROW_GROW_0wmxrc70_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.88741,25.85531,0,0-0.1,0.05,2017,2019,NA,0,3
555,GROW_GROW_17phaer1_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.88994,25.85134,0,0-0.1,0.05,2017,2019,NA,0,3
556,GROW_GROW_184b3mrn_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.89011,25.85151,0,0-0.1,0.05,2017,2019,NA,0,3
557,GROW_GROW_1e95h80r_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,48.15622,15.14124,0,0-0.1,0.05,2017,2018,NA,0,2
558,GROW_GROW_1jmz460j_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,48.1555,15.14618,0,0-0.1,0.05,2018,2019,NA,0,2
559,GROW_GROW_1ke3njhh_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,47.90092,20.60964,0,0-0.1,0.05,2017,2019,NA,0,3
560,GROW_GROW_228nf91g_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,48.15276,15.15271,0,0-0.1,0.05,2017,2019,NA,0,3
561,GROW_GROW_290hdmpp_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,48.31842,15.17387,0,0-0.1,0.05,2017,2019,NA,0,3
562,GROW_GROW_2k6s4hqy_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,48.15695,15.14796,0,0-0.1,0.05,2017,2019,NA,0,3
563,GROW_GROW_2t3ep8gm_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.88938,25.85312,0,0-0.1,0.05,2017,2019,NA,0,3
564,GROW_GROW_3en3xqb1_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,48.18659,20.77218,0,0-0.1,0.05,2017,2019,NA,0,3
565,GROW_GROW_3sh9gmem_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,51.93493,4.78968,0,0-0.1,0.05,2017,2019,NA,0,3
566,GROW_GROW_40nmrsbk_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,47.90377,20.57714,0,0-0.1,0.05,2017,2019,NA,0,3
567,GROW_GROW_43qrdbxw_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.88771,25.85523,0,0-0.1,0.05,2017,2019,NA,0,3
568,GROW_GROW_47emqp81_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.88948,25.8522,0,0-0.1,0.05,2017,2019,NA,0,3
569,GROW_GROW_4ajxh4nj_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,51.95936,6.14875,0,0-0.1,0.05,2017,2018,NA,0,2
570,GROW_GROW_4chmkpdz_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,47.86141,20.58576,0,0-0.1,0.05,2017,2019,NA,0,3
571,GROW_GROW_4ggvf18v_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,47.8992,20.61309,0,0-0.1,0.05,2017,2019,NA,0,3
572,GROW_GROW_4hpyyyb8_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.88754,25.85547,0,0-0.1,0.05,2017,2019,NA,0,3
573,GROW_GROW_4w257zzr_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,47.87487,20.58087,0,0-0.1,0.05,2017,2019,NA,0,3
574,GROW_GROW_54ggw8ft_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,52.94689,-8.03697,0,0-0.1,0.05,2017,2018,NA,0,2
575,GROW_GROW_566xkgq2_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.88735,25.85486,0,0-0.1,0.05,2017,2019,NA,0,3
576,GROW_GROW_5h38tdbn_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,47.85844,20.58944,0,0-0.1,0.05,2017,2019,NA,0,3
577,GROW_GROW_5pga25ec_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.88928,25.85276,0,0-0.1,0.05,2017,2019,NA,0,3
578,GROW_GROW_5rfs4y7n_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.88937,25.85249,0,0-0.1,0.05,2017,2019,NA,0,3
579,GROW_GROW_5taprcx9_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,48.15151,15.14958,0,0-0.1,0.05,2017,2018,NA,0,2
580,GROW_GROW_5ybancsm_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,48.15202,15.15303,0,0-0.1,0.05,2017,2019,NA,0,3
581,GROW_GROW_611gphtp_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,48.08162,20.76441,0,0-0.1,0.05,2017,2019,NA,0,3
582,GROW_GROW_68x3rhdq_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.88756,25.85488,0,0-0.1,0.05,2017,2018,NA,0,2
583,GROW_GROW_6afsbt4v_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,47.87046,20.5721,0,0-0.1,0.05,2017,2019,NA,0,3
584,GROW_GROW_6h4czmce_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,47.8565,20.59186,0,0-0.1,0.05,2017,2019,NA,0,3
585,GROW_GROW_6jty48mq_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.88754,25.85547,0,0-0.1,0.05,2017,2019,NA,0,3
586,GROW_GROW_6rb2t5pm_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.88969,25.85233,0,0-0.1,0.05,2017,2019,NA,0,3
587,GROW_GROW_6sbmpr2j_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,48.31841,15.17387,0,0-0.1,0.05,2017,2019,NA,0,3
588,GROW_GROW_7a3s9ez1_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,48.33254,21.11391,0,0-0.1,0.05,2017,2019,NA,0,3
589,GROW_GROW_7ah00f8b_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,47.84249,20.61367,0,0-0.1,0.05,2017,2019,NA,0,3
590,GROW_GROW_7akdd5e0_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,48.08144,20.76444,0,0-0.1,0.05,2017,2019,NA,0,3
591,GROW_GROW_7n3gz2bx_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,40.88941,25.85234,0,0-0.1,0.05,2017,2019,NA,0,3
592,GROW_GROW_7pw547a1_sm_0.000000_0.100000_Flower-Power_19500101_20241016.stm,GROW,47.90055,20.57444,0,0-0.1,0.05,2017,2019,NA,0,3
