"ID","Name","Station","Latitude","Longitude","Elevation","Depth","Avg_Depth","Beginning_Year","Ending_Year","Missing_Years","Percentage_Missing_Values","Number_of_Full_Years","Filename","Land_Cover"
544,"parcmeteo","FR_Aqui",44.7899,-0.5765,24.88,"0.05-0.05",0.05,2013,2024,NA,0,12,"/home/xosto002/Beachelor_thesis/FR_Aqui/parcmeteo/FR-Aqui_FR-Aqui_parcmeteo_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm",NA
546,"parcmeteo","FR_Aqui",44.7899,-0.5765,24.88,"0.1-0.1",0.1,2013,2024,NA,0,12,"/home/xosto002/Beachelor_thesis/FR_Aqui/parcmeteo/FR-Aqui_FR-Aqui_parcmeteo_sm_0.100000_0.100000_ThetaProbe-ML2X-B_19500101_20241016.stm",NA
547,"parcmeteo","FR_Aqui",44.7899,-0.5765,24.88,"0.25-0.25",0.25,2013,2024,NA,0,12,"/home/xosto002/Beachelor_thesis/FR_Aqui/parcmeteo/FR-Aqui_FR-Aqui_parcmeteo_sm_0.250000_0.250000_ThetaProbe-ML2X_19500101_20241016.stm",NA
549,"parcmeteo","FR_Aqui",44.7899,-0.5765,24.88,"0.5-0.5",0.5,2013,2024,NA,0,12,"/home/xosto002/Beachelor_thesis/FR_Aqui/parcmeteo/FR-Aqui_FR-Aqui_parcmeteo_sm_0.500000_0.500000_ThetaProbe-ML2X-B_19500101_20241016.stm",NA
735,"Hoal-01","HOAL",48.15709,15.13658,321.059,"0.05-0.05",0.05,2013,2021,NA,0,9,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-01/HOAL_HOAL_Hoal-01_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
736,"Hoal-01","HOAL",48.15709,15.13658,321.059,"0.1-0.1",0.1,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-01/HOAL_HOAL_Hoal-01_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
737,"Hoal-01","HOAL",48.15709,15.13658,321.059,"0.2-0.2",0.2,2013,2021,NA,0,9,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-01/HOAL_HOAL_Hoal-01_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
738,"Hoal-01","HOAL",48.15709,15.13658,321.059,"0.5-0.5",0.5,2013,2021,NA,0,9,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-01/HOAL_HOAL_Hoal-01_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
739,"Hoal-02","HOAL",48.15668,15.14109,309.692,"0.05-0.05",0.05,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-02/HOAL_HOAL_Hoal-02_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
740,"Hoal-02","HOAL",48.15668,15.14109,309.692,"0.1-0.1",0.1,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-02/HOAL_HOAL_Hoal-02_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
741,"Hoal-02","HOAL",48.15668,15.14109,309.692,"0.2-0.2",0.2,2013,2018,NA,0,6,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-02/HOAL_HOAL_Hoal-02_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
742,"Hoal-02","HOAL",48.15668,15.14109,309.692,"0.5-0.5",0.5,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-02/HOAL_HOAL_Hoal-02_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
743,"Hoal-04","HOAL",48.15622,15.14124,305.467,"0.05-0.05",0.05,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-04/HOAL_HOAL_Hoal-04_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
744,"Hoal-04","HOAL",48.15622,15.14124,305.467,"0.1-0.1",0.1,2013,2021,NA,0,9,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-04/HOAL_HOAL_Hoal-04_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
745,"Hoal-04","HOAL",48.15622,15.14124,305.467,"0.2-0.2",0.2,2013,2021,NA,0,9,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-04/HOAL_HOAL_Hoal-04_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
746,"Hoal-04","HOAL",48.15622,15.14124,305.467,"0.5-0.5",0.5,2013,2021,NA,0,9,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-04/HOAL_HOAL_Hoal-04_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
747,"Hoal-05","HOAL",48.15804,15.14731,308.022,"0.05-0.05",0.05,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-05/HOAL_HOAL_Hoal-05_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
748,"Hoal-05","HOAL",48.15804,15.14731,308.022,"0.1-0.1",0.1,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-05/HOAL_HOAL_Hoal-05_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
749,"Hoal-05","HOAL",48.15804,15.14731,308.022,"0.2-0.2",0.2,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-05/HOAL_HOAL_Hoal-05_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
750,"Hoal-05","HOAL",48.15804,15.14731,308.022,"0.5-0.5",0.5,2013,2019,2018,14.2857142857143,6,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-05/HOAL_HOAL_Hoal-05_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
751,"Hoal-06","HOAL",48.15501,15.14573,282.563,"0.05-0.05",0.05,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-06/HOAL_HOAL_Hoal-06_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
752,"Hoal-06","HOAL",48.15501,15.14573,282.563,"0.1-0.1",0.1,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-06/HOAL_HOAL_Hoal-06_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
753,"Hoal-06","HOAL",48.15501,15.14573,282.563,"0.2-0.2",0.2,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-06/HOAL_HOAL_Hoal-06_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
754,"Hoal-06","HOAL",48.15501,15.14573,282.563,"0.5-0.5",0.5,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-06/HOAL_HOAL_Hoal-06_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
755,"Hoal-07","HOAL",48.15473,15.14844,274.67,"0.05-0.05",0.05,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-07/HOAL_HOAL_Hoal-07_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
757,"Hoal-07","HOAL",48.15473,15.14844,274.67,"0.1-0.1",0.1,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-07/HOAL_HOAL_Hoal-07_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
759,"Hoal-07","HOAL",48.15473,15.14844,274.67,"0.2-0.2",0.2,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-07/HOAL_HOAL_Hoal-07_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
760,"Hoal-07","HOAL",48.15473,15.14844,274.67,"0.5-0.5",0.5,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-07/HOAL_HOAL_Hoal-07_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
762,"Hoal-08","HOAL",48.15473,15.14844,274.927,"0.05-0.05",0.05,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-08/HOAL_HOAL_Hoal-08_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
764,"Hoal-08","HOAL",48.15473,15.14844,274.927,"0.1-0.1",0.1,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-08/HOAL_HOAL_Hoal-08_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
766,"Hoal-08","HOAL",48.15473,15.14844,274.927,"0.2-0.2",0.2,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-08/HOAL_HOAL_Hoal-08_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
767,"Hoal-08","HOAL",48.15473,15.14844,274.927,"0.5-0.5",0.5,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-08/HOAL_HOAL_Hoal-08_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
769,"Hoal-09","HOAL",48.15617,15.15045,293.971,"0.05-0.05",0.05,2013,2019,2017,14.2857142857143,6,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-09/HOAL_HOAL_Hoal-09_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
770,"Hoal-09","HOAL",48.15617,15.15045,293.971,"0.1-0.1",0.1,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-09/HOAL_HOAL_Hoal-09_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
772,"Hoal-09","HOAL",48.15617,15.15045,293.971,"0.2-0.2",0.2,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-09/HOAL_HOAL_Hoal-09_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
773,"Hoal-09","HOAL",48.15617,15.15045,293.971,"0.5-0.5",0.5,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-09/HOAL_HOAL_Hoal-09_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
774,"Hoal-10","HOAL",48.15403,15.15299,292.212,"0.05-0.05",0.05,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-10/HOAL_HOAL_Hoal-10_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
775,"Hoal-10","HOAL",48.15403,15.15299,292.212,"0.1-0.1",0.1,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-10/HOAL_HOAL_Hoal-10_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
776,"Hoal-10","HOAL",48.15403,15.15299,292.212,"0.2-0.2",0.2,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-10/HOAL_HOAL_Hoal-10_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
777,"Hoal-10","HOAL",48.15403,15.15299,292.212,"0.5-0.5",0.5,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-10/HOAL_HOAL_Hoal-10_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
778,"Hoal-11","HOAL",48.15645,15.14799,289.768,"0.05-0.05",0.05,2013,2020,2015,12.5,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-11/HOAL_HOAL_Hoal-11_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
780,"Hoal-11","HOAL",48.15645,15.14799,289.768,"0.1-0.1",0.1,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-11/HOAL_HOAL_Hoal-11_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
782,"Hoal-11","HOAL",48.15645,15.14799,289.768,"0.2-0.2",0.2,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-11/HOAL_HOAL_Hoal-11_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
783,"Hoal-11","HOAL",48.15645,15.14799,289.768,"0.5-0.5",0.5,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-11/HOAL_HOAL_Hoal-11_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
784,"Hoal-12","HOAL",48.15151,15.14958,278.068,"0.05-0.05",0.05,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-12/HOAL_HOAL_Hoal-12_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
785,"Hoal-12","HOAL",48.15151,15.14958,278.068,"0.1-0.1",0.1,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-12/HOAL_HOAL_Hoal-12_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
786,"Hoal-12","HOAL",48.15151,15.14958,278.068,"0.2-0.2",0.2,2013,2018,NA,0,6,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-12/HOAL_HOAL_Hoal-12_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
787,"Hoal-12","HOAL",48.15151,15.14958,278.068,"0.5-0.5",0.5,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-12/HOAL_HOAL_Hoal-12_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
788,"Hoal-13","HOAL",48.15371,15.1517,278.196,"0.05-0.05",0.05,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-13/HOAL_HOAL_Hoal-13_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
790,"Hoal-13","HOAL",48.15371,15.1517,278.196,"0.1-0.1",0.1,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-13/HOAL_HOAL_Hoal-13_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
791,"Hoal-13","HOAL",48.15371,15.1517,278.196,"0.2-0.2",0.2,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-13/HOAL_HOAL_Hoal-13_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
792,"Hoal-13","HOAL",48.15371,15.1517,278.196,"0.5-0.5",0.5,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-13/HOAL_HOAL_Hoal-13_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
793,"Hoal-14","HOAL",48.15276,15.15272,271.079,"0.05-0.05",0.05,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-14/HOAL_HOAL_Hoal-14_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
795,"Hoal-14","HOAL",48.15276,15.15272,271.079,"0.1-0.1",0.1,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-14/HOAL_HOAL_Hoal-14_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
797,"Hoal-14","HOAL",48.15276,15.15272,271.079,"0.2-0.2",0.2,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-14/HOAL_HOAL_Hoal-14_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
798,"Hoal-14","HOAL",48.15276,15.15272,271.079,"0.5-0.5",0.5,2013,2020,2017,12.5,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-14/HOAL_HOAL_Hoal-14_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
799,"Hoal-15","HOAL",48.15202,15.15302,271.696,"0.05-0.05",0.05,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-15/HOAL_HOAL_Hoal-15_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
800,"Hoal-15","HOAL",48.15202,15.15302,271.696,"0.1-0.1",0.1,2013,2021,NA,0,9,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-15/HOAL_HOAL_Hoal-15_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
801,"Hoal-15","HOAL",48.15202,15.15302,271.696,"0.2-0.2",0.2,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-15/HOAL_HOAL_Hoal-15_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
802,"Hoal-15","HOAL",48.15202,15.15302,271.696,"0.5-0.5",0.5,2013,2021,NA,0,9,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-15/HOAL_HOAL_Hoal-15_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
803,"Hoal-16","HOAL",48.15117,15.15417,279.035,"0.05-0.05",0.05,2013,2021,NA,0,9,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-16/HOAL_HOAL_Hoal-16_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
804,"Hoal-16","HOAL",48.15117,15.15417,279.035,"0.1-0.1",0.1,2013,2021,NA,0,9,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-16/HOAL_HOAL_Hoal-16_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
805,"Hoal-16","HOAL",48.15117,15.15417,279.035,"0.2-0.2",0.2,2013,2021,NA,0,9,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-16/HOAL_HOAL_Hoal-16_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
806,"Hoal-16","HOAL",48.15117,15.15417,279.035,"0.5-0.5",0.5,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-16/HOAL_HOAL_Hoal-16_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
807,"Hoal-17","HOAL",48.15045,15.15468,280.131,"0.05-0.05",0.05,2013,2021,NA,0,9,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-17/HOAL_HOAL_Hoal-17_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
808,"Hoal-17","HOAL",48.15045,15.15468,280.131,"0.1-0.1",0.1,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-17/HOAL_HOAL_Hoal-17_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
809,"Hoal-17","HOAL",48.15045,15.15468,280.131,"0.2-0.2",0.2,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-17/HOAL_HOAL_Hoal-17_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
810,"Hoal-17","HOAL",48.15045,15.15468,280.131,"0.5-0.5",0.5,2013,2021,NA,0,9,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-17/HOAL_HOAL_Hoal-17_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
811,"Hoal-18","HOAL",48.15257,15.15104,292.212,"0.05-0.05",0.05,2014,2019,NA,0,6,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-18/HOAL_HOAL_Hoal-18_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
813,"Hoal-18","HOAL",48.15257,15.15104,292.212,"0.1-0.1",0.1,2014,2019,NA,0,6,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-18/HOAL_HOAL_Hoal-18_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
815,"Hoal-18","HOAL",48.15257,15.15104,292.212,"0.2-0.2",0.2,2014,2019,NA,0,6,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-18/HOAL_HOAL_Hoal-18_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
816,"Hoal-18","HOAL",48.15257,15.15104,292.212,"0.5-0.5",0.5,2014,2019,NA,0,6,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-18/HOAL_HOAL_Hoal-18_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
818,"Hoal-19","HOAL",48.15473,15.14844,274.67,"0.05-0.05",0.05,2014,2019,NA,0,6,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-19/HOAL_HOAL_Hoal-19_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
820,"Hoal-19","HOAL",48.15473,15.14844,274.67,"0.1-0.1",0.1,2014,2019,NA,0,6,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-19/HOAL_HOAL_Hoal-19_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
822,"Hoal-19","HOAL",48.15473,15.14844,274.67,"0.2-0.2",0.2,2014,2019,NA,0,6,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-19/HOAL_HOAL_Hoal-19_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
823,"Hoal-19","HOAL",48.15473,15.14844,274.67,"0.5-0.5",0.5,2014,2019,NA,0,6,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-19/HOAL_HOAL_Hoal-19_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
825,"Hoal-21","HOAL",48.15346,15.14688,289.768,"0.05-0.05",0.05,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-21/HOAL_HOAL_Hoal-21_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
826,"Hoal-21","HOAL",48.15346,15.14688,289.768,"0.1-0.1",0.1,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-21/HOAL_HOAL_Hoal-21_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
827,"Hoal-21","HOAL",48.15346,15.14688,289.768,"0.2-0.2",0.2,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-21/HOAL_HOAL_Hoal-21_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
828,"Hoal-21","HOAL",48.15346,15.14688,289.768,"0.5-0.5",0.5,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-21/HOAL_HOAL_Hoal-21_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
829,"Hoal-22","HOAL",48.15562,15.14804,281.788,"0.05-0.05",0.05,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-22/HOAL_HOAL_Hoal-22_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
831,"Hoal-22","HOAL",48.15562,15.14804,281.788,"0.1-0.1",0.1,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-22/HOAL_HOAL_Hoal-22_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
833,"Hoal-22","HOAL",48.15562,15.14804,281.788,"0.2-0.2",0.2,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-22/HOAL_HOAL_Hoal-22_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
834,"Hoal-22","HOAL",48.15562,15.14804,281.788,"0.5-0.5",0.5,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-22/HOAL_HOAL_Hoal-22_sm_0.500000_0.500000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
839,"Hoal-24","HOAL",48.15442,15.14659,284.712,"0.05-0.05",0.05,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-24/HOAL_HOAL_Hoal-24_sm_0.050000_0.050000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
841,"Hoal-24","HOAL",48.15442,15.14659,284.712,"0.1-0.1",0.1,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-24/HOAL_HOAL_Hoal-24_sm_0.100000_0.100000_SPADE-Time-Domain-Transmissivity-A_19500101_20241016.stm","Cropland, rainfed"
843,"Hoal-24","HOAL",48.15442,15.14659,284.712,"0.2-0.2",0.2,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOAL/Hoal-24/HOAL_HOAL_Hoal-24_sm_0.200000_0.200000_SPADE-Time-Domain-Transmissivity_19500101_20241016.stm","Cropland, rainfed"
